organism,arm,alpha,ll_base,ll_steered,fluency_drop,flagged,kl_ft_base,kl_ft_steered,recovery
cake,r0@mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0
cake,r0@mu_D_par,0.5,-2.1658593208070784,-2.1771728084200905,0.011313487613012096,False,0.2504580347310929,0.25585874347459703,-0.021563327961519274
cake,r0@mu_D_par,1.0,-2.1658593208070784,-2.1905371802193776,0.024677859412299163,False,0.2504580347310929,0.2644406845645299,-0.05582831410639155
cake,r0@mu_D_par,2.0,-2.1658593208070784,-2.222768329438709,0.05690900863163062,False,0.2504580347310929,0.2906610487945496,-0.16051796504201254
cake,r0@mu_D_par,4.0,-2.1658593208070784,-2.318174714133853,0.15231539332677446,False,0.2504580347310929,0.38428175260150244,-0.5343159304675167
cake,r0@mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0
cake,r0@mu_D_perp_native,0.5,-2.1658593208070784,-2.1726959622095503,0.006836641402471866,False,0.2504580347310929,0.25343644713598584,-0.01189186207617876
cake,r0@mu_D_perp_native,1.0,-2.1658593208070784,-2.180237826846895,0.014378506039816497,False,0.2504580347310929,0.25752854016092086,-0.028230299888040156
cake,r0@mu_D_perp_native,2.0,-2.1658593208070784,-2.1999036281827897,0.03404430737571129,False,0.2504580347310929,0.27095045646031696,-0.08181978171004167
cake,r0@mu_D_perp_native,4.0,-2.1658593208070784,-2.247033580901131,0.08117426009405238,False,0.2504580347310929,0.313031119959695,-0.24983460920223388
cake,r1@mu_D,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0
cake,r1@mu_D,0.5,-2.1658593208070784,-2.154545140644861,-0.011314180162217635,False,0.2504580347310929,0.24965033833942715,0.0032248771437216606
cake,r1@mu_D,1.0,-2.1658593208070784,-2.147125864785815,-0.018733456021263528,False,0.2504580347310929,0.2523440978829823,-0.007530455766429522
cake,r1@mu_D,2.0,-2.1658593208070784,-2.140924923003666,-0.024934397803412445,False,0.2504580347310929,0.2659703739105709,-0.06193588157845675
cake,r1@mu_D,4.0,-2.1658593208070784,-2.166611455735706,0.0007521349286276902,False,0.2504580347310929,0.3247468395838662,-0.29661178541360944
